ID,OPEID,Institution Name,City,State,Foreign Gift Received Date,Foreign Gift Amount,Gift Type,Country of Giftor,Giftor Name
221,108100,Arizona State University,Tempe,AZ,4/17/2014,"$137,941.00 ",Contract,SAUDI ARABIA,Aramco
222,108100,Arizona State University,Tempe,AZ,4/10/2014,"$273,104.00 ",Monetary Gift,GERMANY,Concept Laser 
223,108100,Arizona State University,Tempe,AZ,3/26/2014,"$11,609.00 ",Contract,QATAR,RasGas Company Limited
224,108100,Arizona State University,Tempe,AZ,3/21/2014,"$133,393.00 ",Contract,CANADA,University of Western Ontario
225,108100,Arizona State University,Tempe,AZ,3/4/2014,"$11,669.00 ",Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Company
226,108100,Arizona State University,Tempe,AZ,2/27/2014,"$3,292,334.00 ",Contract,CHINA,Shanghai National Accounting Instit
227,108100,Arizona State University,Tempe,AZ,2/27/2014,"$64,651.00 ",Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Company
228,108100,Arizona State University,Tempe,AZ,2/26/2014,"$11,308.00 ",Contract,QATAR,RasGas Company Limited
229,108100,Arizona State University,Tempe,AZ,2/25/2014,"$379,106.00 ",Contract,VIETNAM,"Intel Products Vietnam Co., Ltd."
230,108100,Arizona State University,Tempe,AZ,2/17/2014,"$136,381.00 ",Contract,CANADA,University of Western Ontario
231,108100,Arizona State University,Tempe,AZ,1/27/2014,"$121,023.00 ",Contract,JAPAN,Asia University
232,108100,Arizona State University,Tempe,AZ,1/22/2014,"$5,763.00 ",Contract,JAPAN,Asia University
233,108100,Arizona State University,Tempe,AZ,1/9/2014,"$12,126.00 ",Contract,QATAR,RasGas Company Limited
234,108100,Arizona State University,Tempe,AZ,12/23/2013,"$350,000.00 ",Contract,CHINA,Dalian Institute of Chemical Physic
235,108100,Arizona State University,Tempe,AZ,12/18/2013,"$33,375.00 ",Contract,CHINA,Confucius Institute
236,108100,Arizona State University,Tempe,AZ,12/13/2013,"$15,000.00 ",Contract,CHINA,Confucius Institute
237,108100,Arizona State University,Tempe,AZ,12/4/2013,"$100,000.00 ",Contract,CHINA,Confucius Institute
238,108100,Arizona State University,Tempe,AZ,8/6/2013,"$122,325.00 ",Contract,CHINA,Confucius Institute
239,108100,Arizona State University,Tempe,AZ,6/14/2013,"$457,040.00 ",Contract,CHINA,Shanghai Advanced Inst. of Finance
240,108100,Arizona State University,Tempe,AZ,5/17/2013,"$179,376.00 ",Contract,FRANCE,Center Hospitalier Univers. Vaudois
241,108100,Arizona State University,Tempe,AZ,5/13/2013,"$97,503.00 ",Contract,FRANCE,Center Hospitalier Univers. Vaudois
242,108100,Arizona State University,Tempe,AZ,3/22/2013,$23.00 ,Contract,FRANCE,Center Hospitalier Univers. Vaudois
243,108100,Arizona State University,Tempe,AZ,3/12/2013,"$250,000.00 ",Monetary Gift,SINGAPORE,Christine Pillsbury
244,108100,Arizona State University,Tempe,AZ,3/7/2013,"$155,396.00 ",Contract,FRANCE,Center Hospitalier Univers. Vaudois
245,108100,Arizona State University,Tempe,AZ,2/17/2013,"$12,943,563.00 ",Contract,CANADA,The MasterCard Foundation
246,108100,Arizona State University,Tempe,AZ,2/1/2013,"$3,440,013.00 ",Contract,CHINA,Shanghai National Accounting Inst.
247,108100,Arizona State University,Tempe,AZ,1/7/2013,"$80,000.00 ",Contract,CHINA,Confucius Institute Headquarters
248,108100,Arizona State University,Tempe,AZ,11/30/2012,"$227,225.00 ",Contract,KAZAKHSTAN,JSC Center for International Prog.
249,108100,Arizona State University,Tempe,AZ,11/4/2012,"$12,908.00 ",Contract,KAZAKHSTAN,JSC Center for International Prog.
250,108100,Arizona State University,Tempe,AZ,10/24/2012,"$3,028.00 ",Contract,KAZAKHSTAN,JSC Center for International Prog.
251,108100,Arizona State University,Tempe,AZ,9/14/2012,"$12,438.00 ",Contract,KAZAKHSTAN,JSC Center for International Prog.
252,108100,Arizona State University,Tempe,AZ,7/23/2012,"$39,363.00 ",Contract,KAZAKHSTAN,JSC Center for International Prog.
253,108100,Arizona State University,Tempe,AZ,6/25/2012,"$56,540.00 ",Contract,KAZAKHSTAN,JSC Center for International Progra
254,108100,Arizona State University,Tempe,AZ,5/30/2012,"$196,407.00 ",Contract,KAZAKHSTAN,JSC Center for International Progra
255,108100,Arizona State University,Tempe,AZ,2/21/2012,"$2,672,717.00 ",Contract,CHINA,Shanghai National Accounting Instit
256,108100,Arizona State University,Tempe,AZ,1/4/2012,"$288,812.00 ",Contract,KAZAKHSTAN,JSC Center for International Progra
257,108100,Arizona State University,Tempe,AZ,1/3/2012,"$36,960.00 ",Contract,KAZAKHSTAN,JSC Center for International Progra
258,110800,University of Arkansas,Fayetteville,AR,6/30/2017,"$953,479.00 ",Contract,IRAQ,"Republic of Iraq, Higher Committee "
259,110800,University of Arkansas,Fayetteville,AR,6/30/2017,"$512,038.00 ",Contract,PANAMA,"Instituto Para LA Formacion, Panama"
260,110800,University of Arkansas,Fayetteville,AR,6/30/2017,"$472,441.00 ",Contract,ITALY,Giordana Srl
261,110800,University of Arkansas,Fayetteville,AR,6/30/2017,"$420,059.00 ",Contract,ITALY,YPR USA LLC
262,110800,University of Arkansas,Fayetteville,AR,6/30/2017,"$353,165.00 ",Contract,CHINA,Soochow University
263,110800,University of Arkansas,Fayetteville,AR,6/30/2017,"$269,848.00 ",Contract,IRAQ,Kurdistan Regional Government
264,110800,University of Arkansas,Fayetteville,AR,6/30/2017,"$201,613.00 ",Contract,FRANCE,"Danone Research, St Ouen Cedex, Fra"
265,110800,University of Arkansas,Fayetteville,AR,12/31/2016,"$1,555,259.00 ",Contract,PANAMA,"Instituto Para LA Formacion, Panama"
266,110800,University of Arkansas,Fayetteville,AR,12/31/2016,"$895,442.00 ",Contract,ITALY,YPR USA LLC
267,110800,University of Arkansas,Fayetteville,AR,12/31/2016,"$473,118.00 ",Contract,ITALY,Giordana Srl
268,110800,University of Arkansas,Fayetteville,AR,12/31/2016,"$461,257.00 ",Contract,IRAQ,"Republic of Iraq, Higher Committee "
269,110800,University of Arkansas,Fayetteville,AR,12/31/2016,"$317,961.00 ",Contract,GERMANY,"Evonik Industries, Hanau-Wolfgang, "
270,110800,University of Arkansas,Fayetteville,AR,12/31/2016,"$142,500.00 ",Contract,FRANCE,"Danone Research, St Ouen Cedex, Fra"
271,110800,University of Arkansas,Fayetteville,AR,7/31/2016,"$1,189,466.00 ",Contract,PANAMA,"Instituto Para LA Formacion, Panama"
272,110800,University of Arkansas,Fayetteville,AR,7/31/2016,"$792,623.00 ",Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
273,110800,University of Arkansas,Fayetteville,AR,7/31/2016,"$447,870.00 ",Contract,IRAQ,"Republic of Iraq, Higher Committee "
274,110800,University of Arkansas,Fayetteville,AR,7/31/2016,"$325,000.00 ",Contract,FRANCE,"Danone Research, St Ouen Cedex, Fra"
275,110800,University of Arkansas,Fayetteville,AR,6/30/2016,"$1,189,467.00 ",Contract,PANAMA,"Instituto Para LA Formacion, Panama"
276,110800,University of Arkansas,Fayetteville,AR,6/30/2016,"$792,623.00 ",Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
277,110800,University of Arkansas,Fayetteville,AR,6/30/2016,"$447,870.00 ",Contract,IRAQ,"Republic of Iraq, Higher Committee "
278,110800,University of Arkansas,Fayetteville,AR,6/30/2016,"$325,000.00 ",Contract,FRANCE,"Danone Research, St Ouen Cedex, Fra"
279,110800,University of Arkansas,Fayetteville,AR,1/31/2016,"$1,075,942.00 ",Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
280,110800,University of Arkansas,Fayetteville,AR,12/31/2015,"$39,108,635.00 ",Contract,IRAQ,"Republic of Iraq, Higher Committee "
281,110800,University of Arkansas,Fayetteville,AR,12/31/2015,"$2,334,936.00 ",Contract,PANAMA,"Instituto Para LA Formacion, Panama"
282,110800,University of Arkansas,Fayetteville,AR,12/31/2015,"$914,434.00 ",Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
283,110800,University of Arkansas,Fayetteville,AR,12/31/2015,"$466,170.00 ",Contract,ITALY,Giordana Srl
284,110800,University of Arkansas,Fayetteville,AR,6/30/2015,"$717,835.00 ",Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
285,110800,University of Arkansas,Fayetteville,AR,6/30/2015,"$555,464.00 ",Contract,PANAMA,"Instituto Para LA Formacion, Panama"
286,110800,University of Arkansas,Fayetteville,AR,6/30/2015,"$331,432.00 ",Contract,IRAQ,"Republic of Iraq, Higher Committee "
287,110800,University of Arkansas,Fayetteville,AR,12/31/2014,"$1,725,367.00 ",Contract,PANAMA,"Instituto Para LA Formacion, Panama"
288,110800,University of Arkansas,Fayetteville,AR,12/31/2014,"$731,592.00 ",Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
289,110800,University of Arkansas,Fayetteville,AR,12/31/2014,"$303,708.00 ",Contract,IRAQ,"Republic of Iraq, Higher Committee "
290,110800,University of Arkansas,Fayetteville,AR,6/30/2014,"$2,823,912.00 ",Contract,PANAMA,"Instituto Para LA Formacion, Panama"
291,110800,University of Arkansas,Fayetteville,AR,6/30/2014,"$1,054,144.00 ",Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
292,110800,University of Arkansas,Fayetteville,AR,6/30/2014,"$323,620.00 ",Contract,IRAQ,"Republic of Iraq, Higher Committee "
293,110800,University of Arkansas,Fayetteville,AR,4/17/2014,"$289,000.00 ",Contract,SWITZERLAND,Walter+Bai AG
294,110800,University of Arkansas,Fayetteville,AR,10/21/2013,"$250,772.00 ",Contract,CHINA,APCO (Beijing) Consulting Company L
295,110800,University of Arkansas,Fayetteville,AR,7/1/2013,"$474,500.00 ",Contract,CHINA,Nanjing University
296,110800,University of Arkansas,Fayetteville,AR,6/30/2013,"$978,226.00 ",Contract,PANAMA,"Instituto Para LA Formacion, Panama"
297,110800,University of Arkansas,Fayetteville,AR,6/30/2013,"$921,494.00 ",Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
298,111700,Azusa Pacific University,Azusa,CA,11/30/2012,"$299,980.00 ",Monetary Gift,KOREA,Kwang Myung Church
299,112200,Biola University,La Mirada,CA,9/1/2017,"$421,323.00 ",Monetary Gift,BAHAMAS,Templeton Religion Trust
300,112200,Biola University,La Mirada,CA,3/16/2017,"$1,000,000.00 ",Monetary Gift,INDONESIA,Mulitopolar Tbk
301,112200,Biola University,La Mirada,CA,7/2/2015,"$1,041,704.00 ",Monetary Gift,BAHAMAS,Templeton Religion Trust
302,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$169,637.00 ",Contract,JAPAN,Nat'l Astron Obs of Japan
303,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$104,827.00 ",Contract,JAPAN,Nat'l Astron Obs of Japan
304,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$89,005.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
305,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$84,830.00 ",Contract,SAUDI ARABIA,King Abdullah University for S&T
306,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$76,210.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
307,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$65,861.00 ",Contract,FRANCE,Human Frontier Science Program
308,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$63,897.00 ",Contract,SAUDI ARABIA,King Fahd Univ of Petroleum and Min
309,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$28,060.00 ",Contract,FRANCE,Human Frontier Science Program
310,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$21,945.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
311,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$17,707.00 ",Contract,JAPAN,Nat'l Astron Obs of Japan
312,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$14,486.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
313,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$10,650.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
314,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$9,608.00 ",Contract,FRANCE,Human Frontier Science Program
315,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$8,131.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
316,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$7,893.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
317,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$6,101.00 ",Contract,FRANCE,Human Frontier Science Program
318,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$5,623.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
319,113100,California Institute of Technology,Pasadena,CA,6/30/2017,"$5,217.00 ",Contract,FRANCE,Human Frontier Science Program
320,113100,California Institute of Technology,Pasadena,CA,6/30/2017,$514.00 ,Contract,FRANCE,Human Frontier Science Program
321,113100,California Institute of Technology,Pasadena,CA,6/29/2017,"$118,163.00 ",Contract,CHINA,National Central University
322,113100,California Institute of Technology,Pasadena,CA,6/28/2017,"$222,340.00 ",Contract,TAIWAN,National Astronomical Obsv.
323,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$499,950.00 ",Monetary Gift,INDIA,Indian Space Research Organization
324,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$199,294.00 ",Contract,SAUDI ARABIA,King Abdullah University for S&T
325,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$70,626.00 ",Contract,SAUDI ARABIA,King Fahd Univ of Petroleum and Min
326,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$22,625.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
327,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$20,967.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
328,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$19,090.00 ",Contract,JAPAN,Nat'l Astron Obs of Japan
329,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$11,298.00 ",Contract,FRANCE,Human Frontier Science Program
330,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$10,013.00 ",Contract,FRANCE,Human Frontier Science Program
331,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$8,548.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
332,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$8,446.00 ",Contract,FRANCE,Human Frontier Science Program
333,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$7,433.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
334,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$6,101.00 ",Contract,FRANCE,Human Frontier Science Program
335,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$6,098.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
336,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$5,837.00 ",Contract,FRANCE,Human Frontier Science Program
337,113100,California Institute of Technology,Pasadena,CA,5/31/2017,"$5,434.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
338,113100,California Institute of Technology,Pasadena,CA,5/31/2017,$12.00 ,Contract,JAPAN,Nat'l Astron Obs of Japan
339,113100,California Institute of Technology,Pasadena,CA,5/4/2017,"$101,092.00 ",Contract,FINLAND,Bluefors Cryogenics
340,113100,California Institute of Technology,Pasadena,CA,5/4/2017,"$100,000.00 ",Monetary Gift,CANADA,Mr. V. Prem Watsa
341,113100,California Institute of Technology,Pasadena,CA,4/30/2017,"$329,115.00 ",Contract,JAPAN,Nat'l Astron Obs of Japan
342,113100,California Institute of Technology,Pasadena,CA,4/30/2017,"$109,691.00 ",Contract,SAUDI ARABIA,King Abdullah University for S&T
343,113100,California Institute of Technology,Pasadena,CA,4/30/2017,"$67,065.00 ",Contract,SAUDI ARABIA,King Fahd Univ of Petroleum and Min
344,113100,California Institute of Technology,Pasadena,CA,4/30/2017,"$38,805.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
345,113100,California Institute of Technology,Pasadena,CA,4/30/2017,"$19,782.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
346,113100,California Institute of Technology,Pasadena,CA,4/30/2017,"$15,793.00 ",Contract,FRANCE,Human Frontier Science Program
347,113100,California Institute of Technology,Pasadena,CA,4/30/2017,"$12,594.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
348,113100,California Institute of Technology,Pasadena,CA,4/30/2017,"$11,776.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
349,113100,California Institute of Technology,Pasadena,CA,4/30/2017,"$7,777.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
350,113100,California Institute of Technology,Pasadena,CA,4/30/2017,"$6,101.00 ",Contract,FRANCE,Human Frontier Science Program
351,113100,California Institute of Technology,Pasadena,CA,4/30/2017,"$5,837.00 ",Contract,FRANCE,Human Frontier Science Program
352,113100,California Institute of Technology,Pasadena,CA,4/30/2017,"$4,975.00 ",Contract,FRANCE,Human Frontier Science Program
353,113100,California Institute of Technology,Pasadena,CA,4/30/2017,"$1,975.00 ",Contract,JAPAN,Nat'l Astron Obs of Japan
354,113100,California Institute of Technology,Pasadena,CA,4/30/2017,$107.00 ,Contract,FRANCE,Human Frontier Science Program
355,113100,California Institute of Technology,Pasadena,CA,4/30/2017,$12.00 ,Contract,FRANCE,Human Frontier Science Program
356,113100,California Institute of Technology,Pasadena,CA,4/30/2017,$12.00 ,Contract,JAPAN,Nat'l Astron Obs of Japan
357,113100,California Institute of Technology,Pasadena,CA,4/1/2017,"$9,714.00 ",Contract,FRANCE,Human Frontier Science Program
358,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$139,302.00 ",Contract,JAPAN,Nat'l Astron Obs of Japan
359,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$122,817.00 ",Contract,SAUDI ARABIA,King Abdullah University for S&T
360,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$81,303.00 ",Contract,SAUDI ARABIA,King Fahd Univ of Petroleum and Min
361,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$31,894.00 ",Contract,JAPAN,Nat'l Astron Obs of Japan
362,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$30,147.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
363,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$28,343.00 ",Contract,JAPAN,Nat'l Astron Obs of Japan
364,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$26,918.00 ",Contract,JAPAN,Nat'l Astron Obs of Japan
365,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$10,408.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
366,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$8,286.00 ",Contract,FRANCE,Human Frontier Science Program
367,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$8,099.00 ",Contract,FRANCE,Human Frontier Science Program
368,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$6,101.00 ",Contract,FRANCE,Human Frontier Science Program
369,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$5,843.00 ",Contract,FRANCE,Human Frontier Science Program
370,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$3,857.00 ",Contract,FRANCE,Human Frontier Science Program
371,113100,California Institute of Technology,Pasadena,CA,3/31/2017,"$1,689.00 ",Contract,SOUTH KOREA,Gwangju Institute of S&T
372,113100,California Institute of Technology,Pasadena,CA,3/31/2017,$649.00 ,Contract,SOUTH KOREA,Gwangju Institute of S&T
373,113100,California Institute of Technology,Pasadena,CA,3/31/2017,$345.00 ,Contract,SOUTH KOREA,Gwangju Institute of S&T
374,113100,California Institute of Technology,Pasadena,CA,3/31/2017,$158.00 ,Contract,FRANCE,Human Frontier Science Program
375,113100,California Institute of Technology,Pasadena,CA,3/31/2017,$18.00 ,Contract,SOUTH KOREA,Gwangju Institute of S&T
376,113100,California Institute of Technology,Pasadena,CA,3/9/2017,"$125,000.00 ",Monetary Gift,CANADA,Quantum Technology Corp.
377,113100,California Institute of Technology,Pasadena,CA,3/9/2017,"$100,000.00 ",Monetary Gift,HONG KONG,Dr. Mingjian Wan
378,113100,California Institute of Technology,Pasadena,CA,2/28/2017,"$1,123,133.00 ",Contract,SAUDI ARABIA,King Abdullah University for S&T
379,113100,California Institute of Technology,Pasadena,CA,2/28/2017,"$293,605.00 ",Contract,JAPAN,Nat'l Astron Obs of Japan
380,113100,California Institute of Technology,Pasadena,CA,2/28/2017,"$75,531.00 ",Contract,JAPAN,Nat'l Astron Obs of Japan
